"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Underlying Cause of death"	"Underlying Cause of death Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"2017"	"2017"	"Left ventricular failure"	"I50.1"	16	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Heart failure, unspecified"	"I50.9"	879	12805537	6.9
	"Pennsylvania"	"42"	"2017"	"2017"	"Myocarditis, unspecified"	"I51.4"	19	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Cardiovascular disease, unspecified"	"I51.6"	320	12805537	2.5
	"Pennsylvania"	"42"	"2017"	"2017"	"Cardiomegaly"	"I51.7"	64	12805537	0.5
	"Pennsylvania"	"42"	"2017"	"2017"	"Other ill-defined heart diseases"	"I51.8"	108	12805537	0.8
	"Pennsylvania"	"42"	"2017"	"2017"	"Heart disease, unspecified"	"I51.9"	328	12805537	2.6
	"Pennsylvania"	"42"	"2017"	"2017"	"Subarachnoid haemorrhage from intracranial artery, unspecified"	"I60.7"	12	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Other subarachnoid haemorrhage"	"I60.8"	11	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	188	12805537	1.5
	"Pennsylvania"	"42"	"2017"	"2017"	"Intracerebral haemorrhage in hemisphere, cortical"	"I61.1"	18	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Intracerebral haemorrhage in brain stem"	"I61.3"	32	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Intracerebral haemorrhage in cerebellum"	"I61.4"	40	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Intracerebral haemorrhage, intraventricular"	"I61.5"	53	12805537	0.4
	"Pennsylvania"	"42"	"2017"	"2017"	"Intracerebral haemorrhage, unspecified"	"I61.9"	589	12805537	4.6
	"Pennsylvania"	"42"	"2017"	"2017"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	156	12805537	1.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	469	12805537	3.7
	"Pennsylvania"	"42"	"2017"	"2017"	"Cerebral infarction due to thrombosis of precerebral arteries"	"I63.0"	12	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries"	"I63.2"	52	12805537	0.4
	"Pennsylvania"	"42"	"2017"	"2017"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	21	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Cerebral infarction due to embolism of cerebral arteries"	"I63.4"	71	12805537	0.6
	"Pennsylvania"	"42"	"2017"	"2017"	"Cerebral infarction, unspecified"	"I63.9"	482	12805537	3.8
	"Pennsylvania"	"42"	"2017"	"2017"	"Stroke, not specified as haemorrhage or infarction"	"I64"	2834	12805537	22.1
	"Pennsylvania"	"42"	"2017"	"2017"	"Cerebral aneurysm, nonruptured"	"I67.1"	13	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Cerebral atherosclerosis"	"I67.2"	120	12805537	0.9
	"Pennsylvania"	"42"	"2017"	"2017"	"Other specified cerebrovascular diseases"	"I67.8"	62	12805537	0.5
	"Pennsylvania"	"42"	"2017"	"2017"	"Cerebrovascular disease, unspecified"	"I67.9"	935	12805537	7.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Sequelae of subarachnoid haemorrhage"	"I69.0"	11	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Sequelae of cerebral infarction"	"I69.3"	23	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	294	12805537	2.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	154	12805537	1.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Generalized and unspecified atherosclerosis"	"I70.9"	210	12805537	1.6
	"Pennsylvania"	"42"	"2017"	"2017"	"Dissection of aorta [any part]"	"I71.0"	161	12805537	1.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Thoracic aortic aneurysm, ruptured"	"I71.1"	28	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Thoracic aortic aneurysm, without mention of rupture"	"I71.2"	30	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	128	12805537	1.0
	"Pennsylvania"	"42"	"2017"	"2017"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	76	12805537	0.6
	"Pennsylvania"	"42"	"2017"	"2017"	"Aortic aneurysm of unspecified site, ruptured"	"I71.8"	44	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Aortic aneurysm of unspecified site, without mention of rupture"	"I71.9"	32	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Aneurysm of unspecified site"	"I72.9"	16	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Peripheral vascular disease, unspecified"	"I73.9"	399	12805537	3.1
	"Pennsylvania"	"42"	"2017"	"2017"	"Embolism and thrombosis of unspecified artery"	"I74.9"	23	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Arteritis, unspecified"	"I77.6"	14	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Other specified disorders of arteries and arterioles"	"I77.8"	11	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Disorder of arteries and arterioles, unspecified"	"I77.9"	10	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	94	12805537	0.7
	"Pennsylvania"	"42"	"2017"	"2017"	"Hypotension, unspecified"	"I95.9"	11	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Other and unspecified disorders of circulatory system"	"I99"	12	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Acute upper respiratory infection, unspecified"	"J06.9"	11	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Influenza with pneumonia, influenza virus identified"	"J10.0"	58	12805537	0.5
	"Pennsylvania"	"42"	"2017"	"2017"	"Influenza with other respiratory manifestations, influenza virus identified"	"J10.1"	57	12805537	0.4
	"Pennsylvania"	"42"	"2017"	"2017"	"Influenza with pneumonia, virus not identified"	"J11.0"	60	12805537	0.5
	"Pennsylvania"	"42"	"2017"	"2017"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	80	12805537	0.6
	"Pennsylvania"	"42"	"2017"	"2017"	"Viral pneumonia, unspecified"	"J12.9"	13	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Pneumonia due to Streptococcus pneumoniae"	"J13"	10	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Pneumonia due to Pseudomonas"	"J15.1"	19	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Pneumonia due to staphylococcus"	"J15.2"	21	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Bacterial pneumonia, unspecified"	"J15.9"	31	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Bronchopneumonia, unspecified"	"J18.0"	21	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Lobar pneumonia, unspecified"	"J18.1"	67	12805537	0.5
	"Pennsylvania"	"42"	"2017"	"2017"	"Pneumonia, unspecified"	"J18.9"	2241	12805537	17.5
	"Pennsylvania"	"42"	"2017"	"2017"	"Bronchitis, not specified as acute or chronic"	"J40"	22	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Panlobular emphysema"	"J43.1"	10	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Emphysema, unspecified"	"J43.9"	331	12805537	2.6
	"Pennsylvania"	"42"	"2017"	"2017"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	742	12805537	5.8
	"Pennsylvania"	"42"	"2017"	"2017"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	210	12805537	1.6
	"Pennsylvania"	"42"	"2017"	"2017"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	40	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	5124	12805537	40.0
	"Pennsylvania"	"42"	"2017"	"2017"	"Asthma, unspecified"	"J45.9"	117	12805537	0.9
	"Pennsylvania"	"42"	"2017"	"2017"	"Status asthmaticus"	"J46"	12	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Bronchiectasis"	"J47"	45	12805537	0.4
	"Pennsylvania"	"42"	"2017"	"2017"	"Coalworker pneumoconiosis"	"J60"	15	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Pneumoconiosis due to asbestos and other mineral fibres"	"J61"	24	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Pneumonitis due to food and vomit"	"J69.0"	1191	12805537	9.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Adult respiratory distress syndrome"	"J80"	88	12805537	0.7
	"Pennsylvania"	"42"	"2017"	"2017"	"Pulmonary oedema"	"J81"	36	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Pulmonary eosinophilia, not elsewhere classified"	"J82"	10	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	637	12805537	5.0
	"Pennsylvania"	"42"	"2017"	"2017"	"Interstitial pulmonary disease, unspecified"	"J84.9"	264	12805537	2.1
	"Pennsylvania"	"42"	"2017"	"2017"	"Pyothorax without fistula"	"J86.9"	25	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Pleural effusion, not elsewhere classified"	"J90"	72	12805537	0.6
	"Pennsylvania"	"42"	"2017"	"2017"	"Pneumothorax, unspecified"	"J93.9"	20	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Acute respiratory failure"	"J96.0"	137	12805537	1.1
	"Pennsylvania"	"42"	"2017"	"2017"	"Chronic respiratory failure"	"J96.1"	174	12805537	1.4
	"Pennsylvania"	"42"	"2017"	"2017"	"Respiratory failure, unspecified"	"J96.9"	343	12805537	2.7
	"Pennsylvania"	"42"	"2017"	"2017"	"Pulmonary collapse"	"J98.1"	15	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Other disorders of lung"	"J98.4"	207	12805537	1.6
	"Pennsylvania"	"42"	"2017"	"2017"	"Other specified respiratory disorders"	"J98.8"	26	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Respiratory disorder, unspecified"	"J98.9"	14	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	23	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Oesophageal obstruction"	"K22.2"	10	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Dyskinesia of oesophagus"	"K22.4"	13	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	12	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	39	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	30	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	13	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Other specified diseases of stomach and duodenum"	"K31.8"	31	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Acute appendicitis, other and unspecified"	"K35.8"	14	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Unilateral or unspecified inguinal hernia, with obstruction, without gangrene"	"K40.3"	11	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Ventral hernia with obstruction, without gangrene"	"K43.0"	15	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Diaphragmatic hernia without obstruction or gangrene"	"K44.9"	26	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Unspecified abdominal hernia with obstruction, without gangrene"	"K46.0"	13	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Crohn disease, unspecified"	"K50.9"	25	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Ulcerative colitis, unspecified"	"K51.9"	12	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Acute vascular disorders of intestine"	"K55.0"	58	12805537	0.5
	"Pennsylvania"	"42"	"2017"	"2017"	"Chronic vascular disorders of intestine"	"K55.1"	14	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Vascular disorder of intestine, unspecified"	"K55.9"	320	12805537	2.5
	"Pennsylvania"	"42"	"2017"	"2017"	"Volvulus"	"K56.2"	30	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Other and unspecified intestinal obstruction"	"K56.6"	261	12805537	2.0
	"Pennsylvania"	"42"	"2017"	"2017"	"Ileus, unspecified"	"K56.7"	27	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Diverticular disease of large intestine with perforation and abscess"	"K57.2"	15	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	53	12805537	0.4
	"Pennsylvania"	"42"	"2017"	"2017"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	41	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Megacolon, not elsewhere classified"	"K59.3"	10	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Haemorrhage of anus and rectum"	"K62.5"	12	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Disease of anus and rectum, unspecified"	"K62.9"	17	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Perforation of intestine (nontraumatic)"	"K63.1"	147	12805537	1.1
	"Pennsylvania"	"42"	"2017"	"2017"	"Disease of intestine, unspecified"	"K63.9"	35	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Acute peritonitis"	"K65.0"	39	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Peritonitis, unspecified"	"K65.9"	39	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Haemoperitoneum"	"K66.1"	19	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Other specified disorders of peritoneum"	"K66.8"	16	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Alcoholic fatty liver"	"K70.0"	14	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Alcoholic hepatitis"	"K70.1"	43	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Alcoholic cirrhosis of liver"	"K70.3"	397	12805537	3.1
	"Pennsylvania"	"42"	"2017"	"2017"	"Alcoholic hepatic failure"	"K70.4"	38	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Alcoholic liver disease, unspecified"	"K70.9"	30	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Acute and subacute hepatic failure"	"K72.0"	38	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Hepatic failure, unspecified"	"K72.9"	229	12805537	1.8
	"Pennsylvania"	"42"	"2017"	"2017"	"Primary biliary cirrhosis"	"K74.3"	19	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Other and unspecified cirrhosis of liver"	"K74.6"	790	12805537	6.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Abscess of liver"	"K75.0"	16	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Autoimmune hepatitis"	"K75.4"	19	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	141	12805537	1.1
	"Pennsylvania"	"42"	"2017"	"2017"	"Hepatorenal syndrome"	"K76.7"	11	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Liver disease, unspecified"	"K76.9"	244	12805537	1.9
	"Pennsylvania"	"42"	"2017"	"2017"	"Acute cholecystitis"	"K81.0"	56	12805537	0.4
	"Pennsylvania"	"42"	"2017"	"2017"	"Cholecystitis, unspecified"	"K81.9"	54	12805537	0.4
	"Pennsylvania"	"42"	"2017"	"2017"	"Cholangitis"	"K83.0"	42	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Obstruction of bile duct"	"K83.1"	19	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Acute pancreatitis, unspecified"	"K85.9"	100	12805537	0.8
	"Pennsylvania"	"42"	"2017"	"2017"	"Disease of pancreas, unspecified"	"K86.9"	32	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	632	12805537	4.9
	"Pennsylvania"	"42"	"2017"	"2017"	"Disease of digestive system, unspecified"	"K92.9"	10	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Cellulitis of other parts of limb"	"L03.1"	27	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Cellulitis, unspecified"	"L03.9"	67	12805537	0.5
	"Pennsylvania"	"42"	"2017"	"2017"	"Local infection of skin and subcutaneous tissue, unspecified"	"L08.9"	34	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Decubitus ulcer and pressure area, unspecified"	"L89.9"	41	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Chronic ulcer of skin, not elsewhere classified"	"L98.4"	14	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Pyogenic arthritis, unspecified"	"M00.9"	31	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Rheumatoid arthritis, unspecified"	"M06.9"	98	12805537	0.8
	"Pennsylvania"	"42"	"2017"	"2017"	"Arthrosis, unspecified"	"M19.9"	25	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	26	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Other forms of systemic sclerosis"	"M34.8"	42	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Systemic sclerosis, unspecified"	"M34.9"	14	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Systemic involvement of connective tissue, unspecified"	"M35.9"	16	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Osteomyelitis of vertebra"	"M46.2"	20	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Other specified disorders of muscle"	"M62.8"	43	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Necrotizing fasciitis"	"M72.6"	26	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Unspecified osteoporosis with pathological fracture"	"M80.9"	11	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Osteoporosis, unspecified"	"M81.9"	10	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Other chronic osteomyelitis"	"M86.6"	14	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Osteomyelitis, unspecified"	"M86.9"	96	12805537	0.7
	"Pennsylvania"	"42"	"2017"	"2017"	"Acute nephritic syndrome, unspecified"	"N00.9"	18	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Tubulo-interstitial nephritis, not specified as acute or chronic"	"N12"	23	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Other and unspecified hydronephrosis"	"N13.3"	15	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Obstructive and reflux uropathy, unspecified"	"N13.9"	18	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Acute renal failure with tubular necrosis"	"N17.0"	11	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Acute renal failure, unspecified"	"N17.9"	469	12805537	3.7
	"Pennsylvania"	"42"	"2017"	"2017"	"Chronic kidney disease, stage 3"	"N18.3"	26	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Chronic kidney disease, stage 4"	"N18.4"	56	12805537	0.4
	"Pennsylvania"	"42"	"2017"	"2017"	"Chronic kidney disease, stage 5"	"N18.5"	1071	12805537	8.4
	"Pennsylvania"	"42"	"2017"	"2017"	"Chronic renal failure, unspecified"	"N18.9"	607	12805537	4.7
	"Pennsylvania"	"42"	"2017"	"2017"	"Unspecified renal failure"	"N19"	621	12805537	4.8
	"Pennsylvania"	"42"	"2017"	"2017"	"Calculus of kidney"	"N20.0"	17	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Other specified disorders of kidney and ureter"	"N28.8"	200	12805537	1.6
	"Pennsylvania"	"42"	"2017"	"2017"	"Disorder of kidney and ureter, unspecified"	"N28.9"	49	12805537	0.4
	"Pennsylvania"	"42"	"2017"	"2017"	"Urinary tract infection, site not specified"	"N39.0"	539	12805537	4.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Hyperplasia of prostate"	"N40"	18	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Death from direct obstetric cause occurring more than 42 days but less than one year after delivery"	"O96.0"	10	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Newborn affected by incompetent cervix"	"P01.0"	29	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Newborn affected by premature rupture of membranes"	"P01.1"	50	12805537	0.4
	"Pennsylvania"	"42"	"2017"	"2017"	"Newborn affected by other forms of placental separation and haemorrhage"	"P02.1"	28	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Newborn affected by chorioamnionitis"	"P02.7"	19	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Extreme immaturity"	"P07.2"	115	12805537	0.9
	"Pennsylvania"	"42"	"2017"	"2017"	"Other preterm infants"	"P07.3"	36	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Respiratory distress syndrome of newborn"	"P22.0"	14	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Primary atelectasis of newborn"	"P28.0"	11	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Neonatal cardiac failure"	"P29.0"	10	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Neonatal cardiac dysrhythmia"	"P29.1"	14	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	15	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Hypoplastic left heart syndrome"	"Q23.4"	12	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Congenital malformation of heart, unspecified"	"Q24.9"	33	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Polycystic kidney, unspecified"	"Q61.3"	17	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Congenital malformation, unspecified"	"Q89.9"	12	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Down syndrome, unspecified"	"Q90.9"	68	12805537	0.5
	"Pennsylvania"	"42"	"2017"	"2017"	"Edwards syndrome, unspecified"	"Q91.3"	15	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Bradycardia, unspecified"	"R00.1"	13	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Haemorrhage from other sites in respiratory passages"	"R04.8"	11	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Other and unspecified abnormalities of breathing"	"R06.8"	23	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Asphyxia"	"R09.0"	19	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Respiratory arrest"	"R09.2"	371	12805537	2.9
	"Pennsylvania"	"42"	"2017"	"2017"	"Dysphagia"	"R13"	19	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Other specified symptoms and signs involving the digestive system and abdomen"	"R19.8"	12	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems"	"R29.8"	15	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Other and unspecified symptoms and signs involving cognitive functions and awareness"	"R41.8"	31	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Malaise and fatigue"	"R53"	90	12805537	0.7
	"Pennsylvania"	"42"	"2017"	"2017"	"Senility"	"R54"	105	12805537	0.8
	"Pennsylvania"	"42"	"2017"	"2017"	"Other and unspecified convulsions"	"R56.8"	52	12805537	0.4
	"Pennsylvania"	"42"	"2017"	"2017"	"Cardiogenic shock"	"R57.0"	60	12805537	0.5
	"Pennsylvania"	"42"	"2017"	"2017"	"Other shock"	"R57.8"	17	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Shock, unspecified"	"R57.9"	23	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Haemorrhage, not elsewhere classified"	"R58"	42	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Other lack of expected normal physiological development"	"R62.8"	402	12805537	3.1
	"Pennsylvania"	"42"	"2017"	"2017"	"Cachexia"	"R64"	35	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Other specified general symptoms and signs"	"R68.8"	258	12805537	2.0
	"Pennsylvania"	"42"	"2017"	"2017"	"Abnormal findings on diagnostic imaging of lung"	"R91"	22	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Sudden infant death syndrome - SIDS"	"R95"	54	12805537	0.4
	"Pennsylvania"	"42"	"2017"	"2017"	"Instantaneous death"	"R96.0"	12	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Other ill-defined and unspecified causes of mortality"	"R99"	784	12805537	6.1
	"Pennsylvania"	"42"	"2017"	"2017"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	37	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Unspecified whether traffic or nontraffic accident"	"V05.9"	15	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	137	12805537	1.1
	"Pennsylvania"	"42"	"2017"	"2017"	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	23	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident"	"V27.4"	29	12805537	0.2
	"Pennsylvania"	"42"	"2017"	"2017"	"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident"	"V28.4"	13	12805537	Unreliable
	"Pennsylvania"	"42"	"2017"	"2017"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	35	12805537	0.3
	"Pennsylvania"	"42"	"2017"	"2017"	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	45	12805537	0.4
